pop	chromosome	window_pos_1	window_pos_2	avg_watterson_theta	no_sites	raw_watterson_theta	no_var_sites	weighted_no_sites
Australia	V	7120001	7130000	3.5321522858406e-05	9375	0.33113927679755	1	9374.8333333333
Micronesia	V	7120001	7130000	0.0001379391596668	9375	1.2931796218762	7	9146.347826087
Taiwan	V	7130001	7140000	0.00033435228765468	9676	3.2351927353466	17	9668.6481481481
Hawaii	V	7130001	7140000	0.00034709208728711	9676	3.3584630365901	18	9654.9
Caribbean	V	7130001	7140000	0.00019049238226376	9676	1.8432042907841	10	9666.421875
Indonesia	V	7130001	7140000	0.0002391535331518	9676	2.3140495867769	6	9656.75
Africa	V	7130001	7140000	0.00043007843525958	9676	4.1614389395717	17	9665.5882352941
South America	V	7130001	7140000	0.00049911397075911	9676	4.8294267810651	33	9674.0957854406
Central America	V	7130001	7140000	0.00023444376739017	9676	2.2684778932673	13	9662.2528735632
Australia	V	7130001	7140000	6.8459639610824e-05	9674	0.66227855359511	2	9653.6666666667
Micronesia	V	7130001	7140000	0.0001137261304961	9676	1.1004140386803	6	9478.5507246377
Taiwan	V	7140001	7150000	0.00036987191913717	9265	3.4268633308059	18	9248.6111111111
Hawaii	V	7140001	7150000	0.00028214101393405	9265	2.614036494099	14	9233.6
Caribbean	V	7140001	7150000	0.00011948320536902	9265	1.107011897744	6	9247
Indonesia	V	7140001	7150000	0.00038032768279527	9264	3.5233556534154	9	9231.25
Africa	V	7140001	7150000	0.00044875346838354	9265	4.1577008845735	17	9246.6470588235
South America	V	7140001	7150000	0.00058454133972084	9265	5.4157755125136	37	9250.6053639847
Central America	V	7140001	7150000	0.00018832965439618	9265	1.7448742479806	10	9229.5977011494
Australia	V	7140001	7150000	0.00010723422176087	9264	0.99341783039266	3	9249.8333333333
Micronesia	V	7140001	7150000	0.0001184827275927	9265	1.0977424711464	6	9045.3913043478
Taiwan	V	7150001	7160000	0.00030230432985975	9445	2.8552643955253	15	9434.7407407407
Hawaii	V	7150001	7160000	0.00021732379211112	9445	2.0526232164896	11	9423.1166666667
Caribbean	V	7150001	7160000	0.00017563619499267	9445	1.6588838617057	9	9431.578125
Indonesia	V	7150001	7160000	0.00024500260315266	9445	2.3140495867769	6	9433.25
Africa	V	7150001	7160000	0.00044020125829259	9445	4.1577008845735	17	9419.2352941176
South America	V	7150001	7160000	0.00041839105014274	9445	3.9517034685982	27	9440.1877394636
Central America	V	7150001	7160000	0.00025856937831197	9445	2.4421877781565	14	9425.1609195402
Australia	V	7150001	7160000	7.011948688143e-05	9445	0.66227855359511	2	9436
Micronesia	V	7150001	7160000	9.6986468379069e-05	9445	0.91603719384031	5	9206.1739130435
Taiwan	V	7160001	7170000	0.00034282004189325	9437	3.2351927353466	17	9430.1851851852
Hawaii	V	7160001	7170000	0.00031628448995001	9437	2.9847767316583	16	9427.6666666667
Caribbean	V	7160001	7170000	0.00019531676282549	9437	1.8432042907841	10	9428.828125
Indonesia	V	7160001	7170000	0.00057215736312522	9437	5.3994490358127	14	9415.25
Africa	V	7160001	7170000	0.00036282600018718	9437	3.4239889637664	14	9427.9411764706
South America	V	7160001	7170000	0.00044968735791096	9437	4.2436995966057	29	9433.8505747126
Central America	V	7160001	7170000	0.00012945105821676	9437	1.2216296363916	7	9419.816091954
Australia	V	7160001	7170000	0.00017544732266481	9437	1.6556963839878	5	9436.8333333333
Micronesia	V	7160001	7170000	0.00017530960758497	9437	1.6543967667794	9	9269.8695652174
Taiwan	V	7170001	7180000	0.00035867998127097	9556	3.4275459010254	18	9545.4259259259
Hawaii	V	7170001	7180000	0.00039080813878102	9556	3.7345625741914	20	9514.75
Caribbean	V	7170001	7180000	0.00013507552538052	9556	1.2907817205363	7	9544.046875
Indonesia	V	7170001	7180000	0.00052467288663491	9556	5.0137741046832	13	9549.75
Africa	V	7170001	7180000	0.00038390117246081	9556	3.6685596040355	15	9545.7058823529
South America	V	7170001	7180000	0.00039818403652656	9556	3.8050466530478	26	9548.9310344828
Central America	V	7170001	7180000	0.00012783901594722	9556	1.2216296363916	7	9536.5172413793
Australia	V	7170001	7180000	3.4652498618413e-05	9556	0.33113927679755	1	9553.1666666667
Micronesia	V	7170001	7180000	0.00015313164344917	9556	1.4633259848003	8	9367
Taiwan	V	7180001	7190000	0.00031953901567072	9529	3.0448872803263	16	9508.7222222222
Hawaii	V	7180001	7190000	0.00029365391813723	9529	2.7982281859296	15	9469.95
Caribbean	V	7180001	7190000	9.6715515310323e-05	9529	0.92160214539207	5	9510.03125
Indonesia	V	7180001	7190000	0.00048568571450873	9529	4.6280991735537	12	9500.75
Africa	V	7180001	7190000	0.00043632079804529	9529	4.1577008845735	17	9504.4117647059
South America	V	7180001	7190000	0.00059921975014577	9529	5.7099649991391	39	9510.9616858238
Central America	V	7180001	7190000	0.0002930094600714	9529	2.7920871450204	16	9498.3448275862
Australia	V	7180001	7190000	3.4750684940451e-05	9529	0.33113927679755	1	9519.6666666667
Micronesia	V	7180001	7190000	0.00021119495049474	9529	2.0124766832644	11	9333.6086956522
Taiwan	V	7190001	7200000	0.00036340483247629	9428	3.4261807605865	18	9405.1111111111
Hawaii	V	7190001	7200000	0.00035615971819215	9428	3.3578738231156	18	9389.55
Caribbean	V	7190001	7200000	0.00015669604012144	9428	1.4773302662649	8	9413.625
Indonesia	V	7190001	7200000	0.00040907396174107	9428	3.8567493112948	10	9405.5
Africa	V	7190001	7200000	0.00036317235508766	9428	3.4239889637664	14	9368.6470588235
South America	V	7190001	7200000	0.00035699266521009	9428	3.3657268476007	23	9417.8927203065
Central America	V	7190001	7200000	0.00016653628355935	9428	1.5701040813975	9	9406.3333333333
Australia	V	7190001	7200000	0.00014627627932988	9428	1.3790927615221	4	9296.5
Micronesia	V	7190001	7200000	0.00015516374544651	9428	1.4628837920697	8	9167.1884057971
Taiwan	V	7200001	7210000	0.00048246868300685	9468	4.5680134907088	24	9461.2407407407
Hawaii	V	7200001	7210000	0.00039418560852575	9468	3.7321493415218	20	9452.2
Caribbean	V	7200001	7210000	0.00027260506169045	9468	2.5810247240852	14	9461.03125
Indonesia	V	7200001	7210000	0.00052954944071432	9468	5.0137741046832	13	9466.5
Africa	V	7200001	7210000	0.00030997546295188	9468	2.9348476832284	12	9458.0588235294
South America	V	7200001	7210000	0.0003554844579215	9468	3.3657268476007	23	9463.4980842912
Central America	V	7200001	7210000	0.0002395568722049	9468	2.268124466036	13	9452.9195402299
Australia	V	7200001	7210000	0.00010492372522102	9468	0.99341783039266	3	9467.1666666667
Micronesia	V	7200001	7210000	0.00011612457560681	9468	1.0994674818453	6	9259.5072463768
Taiwan	V	7210001	7220000	0.00044722059496643	9368	4.1895625336455	22	9306.8148148148
Hawaii	V	7210001	7220000	0.0004581964338367	9368	4.2923841921823	23	9284.25
Caribbean	V	7210001	7220000	0.00023610644203042	9368	2.211845148941	12	9349.703125
Indonesia	V	7210001	7220000	0.00037052459224651	9368	3.4710743801653	9	9352
Africa	V	7210001	7220000	0.00028717731030736	9368	2.6902770429593	11	9300.7647058824
South America	V	7210001	7220000	0.0005936511463748	9368	5.5613239392392	38	9348.5785440613
Central America	V	7210001	7220000	0.00022353342804392	9368	2.0940611539155	12	9332.367816092
Australia	V	7210001	7220000	0.00014192190155258	9333	1.3245571071902	4	9314.6666666667
Micronesia	V	7210001	7220000	0.00019605691692226	9368	1.8366611977277	10	8986.768115942
Taiwan	V	7220001	7230000	0.00023557412794233	8892	2.0947251456632	11	8878.3148148148
Hawaii	V	7220001	7230000	0.00018881431753911	8892	1.6789369115578	9	8880.9333333333
Caribbean	V	7220001	7230000	6.2186379581111e-05	8892	0.55296128723524	3	8885.5
Indonesia	V	7220001	7230000	0.00021686624557438	8892	1.9283746556474	5	8891.75
Africa	V	7220001	7230000	0.000357559415598	8892	3.1794183234974	13	8870.5882352941
South America	V	7220001	7230000	0.00029624920646988	8892	2.6342479439302	18	8882.3180076628
Central America	V	7220001	7230000	0.00019627004967142	8892	1.7452332816783	10	8868.7471264368
Australia	V	7220001	7230000	0.00011213656511939	8859	0.99341783039266	3	8843.1666666667
Micronesia	V	7220001	7230000	0.00010307157781335	8892	0.91651246991633	5	8688.1304347826
Taiwan	V	7230001	7240000	0.00035526842878729	9642	3.425498190367	18	9630.6851851852
Hawaii	V	7230001	7240000	0.0001741885630608	9642	1.6795261250323	9	9624.7666666667
Caribbean	V	7230001	7240000	0.00017204769360151	9642	1.6588838617057	9	9632.65625
Indonesia	V	7230001	7240000	0.00031999579434099	9642	3.0853994490358	8	9641.75
Africa	V	7230001	7240000	0.00017755595124281	9642	1.7119944818832	7	9630.7058823529
South America	V	7230001	7240000	0.00031872553268408	9642	3.0731515861399	21	9637.9578544061
Central America	V	7230001	7240000	0.00032564351125946	9642	3.1398547355637	18	9625.8735632184
Australia	V	7230001	7240000	0.00010303026658294	9642	0.99341783039266	3	9640.6666666667
Micronesia	V	7230001	7240000	0.00015161613403133	9642	1.4618827643301	8	9502.4782608696
Taiwan	V	7240001	7250000	0.00049122631973939	8916	4.3797738667964	23	8894.9074074074
Hawaii	V	7240001	7250000	0.00035589225551734	8916	3.1731353501926	17	8857.5333333333
Caribbean	V	7240001	7250000	0.000227402951981	8916	2.0275247198626	11	8901.15625
Indonesia	V	7240001	7250000	0.00038930847691401	8916	3.4710743801653	9	8896.75
Africa	V	7240001	7250000	0.00030215512538779	8916	2.6940150979575	11	8864.7058823529
South America	V	7240001	7250000	0.00049239491152851	8916	4.3901930311882	30	8909.0766283525
Central America	V	7240001	7250000	0.00019570146343434	8916	1.7448742479806	10	8898.1264367816
Australia	V	7240001	7250000	7.4279783938437e-05	8916	0.66227855359511	2	8912.5
Micronesia	V	7240001	7250000	0.0001438872019843	8916	1.282898292892	7	8808.5942028985
Taiwan	V	7250001	7260000	0.00027052716405304	9145	2.4739709152651	13	9132.2037037037
Hawaii	V	7250001	7260000	0.0002855855265392	9145	2.611679640201	14	9122.5
Caribbean	V	7250001	7260000	8.0621292106469e-05	9145	0.73728171631366	4	9134.984375
Indonesia	V	7250001	7260000	0.00029521317855728	9145	2.6997245179063	7	9144.75
Africa	V	7250001	7260000	0.00034766739458692	9145	3.1794183234974	13	9136.5294117647
South America	V	7250001	7260000	0.0003840500777083	9145	3.5121379606424	24	9140.5440613027
Central America	V	7250001	7260000	0.00011451145878331	9145	1.0472072905734	6	9131.2643678161
Australia	V	7250001	7260000	3.620987171105e-05	9145	0.33113927679755	1	9141.5
Micronesia	V	7250001	7260000	0.00013963944876531	9145	1.2770027589588	7	9020.7391304348
Taiwan	V	7260001	7270000	0.00039713019341835	9248	3.6726600287329	19	9081.1111111111
Hawaii	V	7260001	7270000	0.00026223303357184	9248	2.4251310944724	13	9226.4333333333
Caribbean	V	7260001	7270000	7.9723368978553e-05	9248	0.73728171631366	4	9071.203125
Indonesia	V	7260001	7270000	0.00055910660947594	9248	5.1706179244335	13	9091
Africa	V	7260001	7270000	0.00031734944671587	9248	2.9348476832284	12	9227.4705882353
South America	V	7260001	7270000	0.00034899005259312	9248	3.2274600063812	22	9167.4482758621
Central America	V	7260001	7270000	0.00020745935692797	9248	1.9185841328698	11	9131.4252873563
Australia	V	7260001	7270000	3.5806582698697e-05	9248	0.33113927679755	1	9246.6666666667
Micronesia	V	7260001	7270000	0.00016550925893923	9248	1.53062962667	8	8940.1014492754
Taiwan	V	7270001	7280000	0.0002386025974553	9571	2.2836654602447	12	9559.7037037037
Hawaii	V	7270001	7280000	0.00019491019300872	9571	1.8654854572864	10	9551.3
Caribbean	V	7270001	7280000	0.00013486383037679	9571	1.2907817205363	7	9561.15625
Indonesia	V	7270001	7280000	0.0002820734006798	9571	2.6997245179063	7	9567.5
Africa	V	7270001	7280000	0.00022997970561292	9571	2.2011357624213	9	9558.1176470588
South America	V	7270001	7280000	0.00033637008213352	9571	3.2193980560999	22	9566.7739463602
Central America	V	7270001	7280000	0.00021883281429564	9571	2.0944488656236	12	9554.9770114943
Australia	V	7270001	7280000	0.00017299095016067	9571	1.6556963839878	5	9570.3333333333
Micronesia	V	7270001	7280000	7.661800212319e-05	9571	0.73331089832105	4	9398.8260869565
Taiwan	V	7280001	7290000	0.00015695295259414	9700	1.5224436401631	8	9689.1111111111
Hawaii	V	7280001	7290000	0.00023090463114248	9700	2.2397749220821	12	9672.6666666667
Caribbean	V	7280001	7290000	0.00017101895481502	9700	1.6588838617057	9	9693.484375
Indonesia	V	7280001	7290000	0.00039760302178297	9700	3.8567493112948	10	9697.75
Africa	V	7280001	7290000	0.00027773351525335	9700	2.6940150979575	11	9689.5882352941
South America	V	7280001	7290000	0.00040734097713294	9700	3.9512074781895	27	9696.1417624521
Central America	V	7280001	7290000	0.00023375439294572	9700	2.2674176115734	13	9687.8390804598
Australia	V	7280001	7290000	0	9700	0	0	9699.5
Micronesia	V	7280001	7290000	0.00013272735656956	9700	1.2874553587248	7	9545.1594202899
Taiwan	V	7290001	7300000	0.00034148118380269	9474	3.2351927353466	17	9459.1481481482
Hawaii	V	7290001	7300000	0.00031517364984244	9474	2.9859551586073	16	9447.9
Caribbean	V	7290001	7300000	0.00023346476134061	9474	2.211845148941	12	9461.578125
Indonesia	V	7290001	7300000	0.00024430422157695	9472	2.3140495867769	6	9451.5
Africa	V	7290001	7300000	0.00033559408101091	9474	3.1794183234974	13	9455.2352941176
South America	V	7290001	7300000	0.00032436003198841	9474	3.0729869430582	21	9466.4367816092
Central America	V	7290001	7300000	0.00027626254717869	9474	2.6173113719709	15	9455.8850574713
Australia	V	7290001	7300000	0.00010485727574337	9474	0.99341783039266	3	9470.1666666667
Micronesia	V	7290001	7300000	0.0001546451687653	9474	1.4651083288825	8	9299.884057971
Taiwan	V	7300001	7310000	0.00022862013413724	9272	2.1197658837205	11	9244.037037037
Hawaii	V	7300001	7310000	0.00032197648243451	9272	2.9853659451328	16	9230.85
Caribbean	V	7300001	7310000	0.00029818878733566	9272	2.7648064361762	15	9241.53125
Indonesia	V	7300001	7310000	0.00042159518815195	9272	3.9090305845449	10	9260.75
Africa	V	7300001	7310000	0.0005279498339494	9272	4.8951508603788	20	9252.1176470588
South America	V	7300001	7310000	0.00045768089679302	9272	4.2436172750649	29	9266.6398467433
Central America	V	7300001	7310000	0.0002445446086684	9272	2.2674176115734	13	9259.5287356322
Australia	V	7300001	7310000	7.1474050679377e-05	9266	0.66227855359511	2	9234.8333333333
Micronesia	V	7300001	7310000	0.00019700457160658	9272	1.8266263879362	10	9094.2898550725
Taiwan	V	7310001	7320000	0.00053783549622319	9201	4.9486244007496	26	9187.1851851852
Hawaii	V	7310001	7320000	0.00038535102077846	9201	3.5456147421826	19	9171.1
Caribbean	V	7310001	7320000	0.00022035916964053	9201	2.0275247198626	11	9184.15625
Indonesia	V	7310001	7320000	0.00058715191776997	9196	5.3994490358127	14	9188.5
Africa	V	7310001	7320000	0.00042529401633567	9201	3.9131302443045	16	9189.0588235294
South America	V	7310001	7320000	0.00039759831638534	9201	3.6583021090616	25	9195.6819923372
Central America	V	7310001	7320000	0.00017064493874552	9201	1.5701040813975	9	9177.8620689655
Australia	V	7310001	7320000	3.5989487751065e-05	9201	0.33113927679755	1	9199.6666666667
Micronesia	V	7310001	7320000	0.00020058712007516	9201	1.8456020918115	10	8979.2173913043
Taiwan	V	7320001	7330000	0.00036544897121499	9379	3.4275459010254	18	9341.8148148148
Hawaii	V	7320001	7330000	0.00029930441523658	9379	2.8071761105038	15	9306.45
Caribbean	V	7320001	7330000	7.8609842873831e-05	9379	0.73728171631366	4	9356.1875
Indonesia	V	7320001	7330000	0.00020560557155852	9379	1.9283746556474	5	9340.75
Africa	V	7320001	7330000	0.00028684049930263	9379	2.6902770429593	11	9275.4117647059
South America	V	7320001	7330000	0.0004524945688483	9379	4.2439465612282	29	9357.3984674329
Central America	V	7320001	7330000	0.00016858644872725	9379	1.5811723026128	9	9235.5747126437
Australia	V	7320001	7330000	7.0612917538662e-05	9379	0.66227855359511	2	9358
Micronesia	V	7320001	7330000	0.00011782595932561	9379	1.1050896725149	6	9164.8260869565
Taiwan	V	7330001	7340000	0.00026715464595536	9263	2.4746534854845	13	9225.9074074074
Hawaii	V	7330001	7340000	0.00012096185915155	9263	1.1204697013208	6	9222.9
Caribbean	V	7330001	7340000	0.00011939140391563	9263	1.1059225744705	6	9257.234375
Indonesia	V	7330001	7340000	0.00038036874159726	9263	3.5233556534154	9	9188.25
Africa	V	7330001	7340000	0.00018522428337271	9263	1.7157325368814	7	9242.9411764706
South America	V	7330001	7340000	0.000489746543608	9263	4.5365222334409	31	9258.0881226054
Central America	V	7330001	7340000	0.00013188211485752	9263	1.2216240299252	7	9242.5172413793
Australia	V	7330001	7340000	7.1628656023697e-05	9246	0.66227855359511	2	9235.1666666667
Micronesia	V	7330001	7340000	5.9201841907546e-05	9263	0.5483866615896	3	9038.6666666667
Taiwan	V	7340001	7350000	0.00051873094360942	9173	4.7583189457292	25	9162.462962963
Hawaii	V	7340001	7350000	0.00038652575992513	9173	3.5456007957932	19	9157.6833333333
Caribbean	V	7340001	7350000	0.00016075040146379	9173	1.4745634326273	8	9165.296875
Indonesia	V	7340001	7350000	0.00033635663894427	9173	3.0853994490358	8	9169.75
Africa	V	7340001	7350000	0.00031994414948527	9173	2.9348476832284	12	9160.8823529412
South America	V	7340001	7350000	0.00038290475700609	9173	3.5123853360168	24	9167.0881226054
Central America	V	7340001	7350000	0.0002281697233426	9173	2.0930008722216	12	9158.1149425287
Australia	V	7340001	7350000	0.00021659606026222	9173	1.9868356607853	6	9170.8333333333
Micronesia	V	7340001	7350000	0.00015904429223922	9173	1.4589132927104	8	9023.4637681159
Taiwan	V	7350001	7360000	0.00027858655033503	9566	2.6649589405049	14	9559.3703703704
Hawaii	V	7350001	7360000	0.00029257969887143	9566	2.7988173994041	15	9515.2666666667
Caribbean	V	7350001	7360000	0.00011560971926307	9566	1.1059225744705	6	9557.53125
Indonesia	V	7350001	7360000	0.00024190357377973	9566	2.3140495867769	6	9564
Africa	V	7350001	7360000	0.00033236654019417	9566	3.1794183234974	13	9518.2941176471
South America	V	7350001	7360000	0.00038272789579334	9566	3.6611750511591	25	9528.5977011494
Central America	V	7350001	7360000	5.690256627707e-05	9566	0.54432994900645	3	9525.2528735632
Australia	V	7350001	7360000	0	9547	0	0	9425.1666666667
Micronesia	V	7350001	7360000	5.7537286472145e-05	9566	0.55040168239254	3	9409.9275362319
Taiwan	V	7360001	7370000	0.00024317596211742	9391	2.2836654602447	12	9123.7407407407
Hawaii	V	7360001	7370000	0.00025836540532652	9391	2.4263095214213	13	9377.7333333333
Caribbean	V	7360001	7370000	0.00017664613584344	9391	1.6588838617057	9	9384.484375
Indonesia	V	7360001	7370000	0.00041068568962781	9391	3.8567493112948	10	9389.75
Africa	V	7360001	7370000	0.00036460323328362	9391	3.4239889637664	14	9380.9411764706
South America	V	7360001	7370000	0.00034281738431476	9391	3.2193980560999	22	9386.5785440613
Central America	V	7360001	7370000	0.00020430030165795	9391	1.9185841328698	11	9379.9425287356
Australia	V	7360001	7370000	0.00021156806099301	9391	1.9868356607853	6	9390.1666666667
Micronesia	V	7360001	7370000	0.00019395320677296	9391	1.8214145648048	10	9238.1739130435
Taiwan	V	7370001	7380000	0.00031171008684774	9160	2.8552643955253	15	9151.537037037
Hawaii	V	7370001	7380000	0.00020365561760769	9160	1.8654854572864	10	9131.95
Caribbean	V	7370001	7380000	0.00014085622309486	9160	1.2902430035489	7	9154.3125
Indonesia	V	7370001	7380000	0.00029472975086314	9160	2.6997245179063	7	9155.75
Africa	V	7370001	7380000	0.00048059732803958	9160	4.4022715248426	18	9148.5294117647
South America	V	7370001	7380000	0.00030353839318749	9160	2.7804116815974	19	9157.4789272031
Central America	V	7370001	7380000	0.00015236761376045	9160	1.3956873420457	8	9124.2643678161
Australia	V	7370001	7380000	7.2301152139204e-05	9160	0.66227855359511	2	9159.1666666667
Micronesia	V	7370001	7380000	9.9230545002937e-05	9160	0.9089517922269	5	9023.8260869565
Taiwan	V	7380001	7390000	0.0001610491602389	9466	1.5244913508215	8	9459.9814814815
Hawaii	V	7380001	7390000	0.00019713444652027	9466	1.8660746707609	10	9456.4833333333
Caribbean	V	7380001	7390000	0.0001363028738167	9466	1.2902430035489	7	9462.6875
Indonesia	V	7380001	7390000	0.00032594543091441	9466	3.0853994490358	8	9441.25
Africa	V	7380001	7390000	0.00025836746278157	9466	2.4457064026903	10	9453.6470588235
South America	V	7380001	7390000	0.00038649366930954	9466	3.6585490736841	25	9463.4061302682
Central America	V	7380001	7390000	0.0002395328133925	9466	2.2674176115734	13	9454.7011494253
Australia	V	7380001	7390000	0.00010494589376639	9466	0.99341783039266	3	9465
Micronesia	V	7380001	7390000	7.7246052305083e-05	9466	0.73121113111992	4	9305.6376811594
Taiwan	V	7390001	7400000	0.00030124333318973	9476	2.8545818253059	15	9427.7592592593
Hawaii	V	7390001	7400000	0.00017717780831129	9476	1.6789369115578	9	9421.95
Caribbean	V	7390001	7400000	0.00013615903372192	9476	1.2902430035489	7	9458.09375
Indonesia	V	7390001	7400000	0.00036630164417109	9476	3.4710743801653	9	9474.5
Africa	V	7390001	7400000	0.00012904740410987	9476	1.2228532013452	5	9452.1764705882
South America	V	7390001	7400000	0.0002934074883977	9476	2.7803293600566	19	9468.9463601533
Central America	V	7390001	7400000	0.00016569270593051	9476	1.5701040813975	9	9462.9885057471
Australia	V	7390001	7400000	3.4945048205736e-05	9476	0.33113927679755	1	9440.1666666667
Micronesia	V	7390001	7400000	0.00015513024127556	9476	1.4700141663272	8	9258.1304347826
Taiwan	V	7400001	7410000	0.00038363964407294	9425	3.6158036453874	19	9405.7407407407
Hawaii	V	7400001	7410000	0.00021778495665672	9425	2.0526232164896	11	9405.1833333333
Caribbean	V	7400001	7410000	0.00017600889779371	9425	1.6588838617057	9	9409.515625
Indonesia	V	7400001	7410000	0.00024552250257579	9425	2.3140495867769	6	9414
Africa	V	7400001	7410000	0.000285440535062	9425	2.6902770429593	11	9414.1764705882
South America	V	7400001	7410000	0.0004657767709884	9425	4.3899460665657	30	9421.5095785441
Central America	V	7400001	7410000	0.00018505754838388	9425	1.744167393518	10	9411.2873563218
Australia	V	7400001	7410000	3.5134140774276e-05	9425	0.33113927679755	1	9424.6666666667
Micronesia	V	7400001	7410000	7.8253521654713e-05	9425	0.73753944159567	4	9289.0434782609
Taiwan	V	7410001	7420000	0.00038679433760118	9357	3.6192346169343	19	9332.8518518519
Hawaii	V	7410001	7420000	0.00027950844324312	9357	2.6153605034259	14	9230.2166666667
Caribbean	V	7410001	7420000	0.00017728800488466	9357	1.6588838617057	9	9325.3125
Indonesia	V	7410001	7420000	0.00061826696237492	9357	5.7851239669421	15	9317.5
Africa	V	7410001	7420000	0.00041820351013193	9357	3.9131302443045	16	9339.1764705882
South America	V	7410001	7420000	0.00039106726547791	9357	3.6592164030768	25	9348.2835249042
Central America	V	7410001	7420000	0.00024243645327213	9357	2.2684778932673	13	9333.6436781609
Australia	V	7410001	7420000	7.0839507283678e-05	9349	0.66227855359511	2	9278.1666666667
Micronesia	V	7410001	7420000	0.00035252099411054	9357	3.2985389418923	18	9209.5072463768
Taiwan	V	7420001	7430000	0.0002751498884938	9683	2.6642763702855	14	9674.6851851852
Hawaii	V	7420001	7430000	0.00040457703813916	9683	3.9175194603015	21	9649.9166666667
Caribbean	V	7420001	7430000	0.00017137484030704	9683	1.6594225786931	9	9678.5625
Indonesia	V	7420001	7430000	0.00051779139777788	9683	5.0137741046832	13	9682.75
Africa	V	7420001	7430000	0.00035360827881508	9683	3.4239889637664	14	9676.0588235294
South America	V	7420001	7430000	0.00042318497276342	9683	4.0977000912682	28	9679.6475095785
Central America	V	7420001	7430000	0.00027033671441377	9683	2.6176704056686	15	9668.2068965517
Australia	V	7420001	7430000	0.00013679201767946	9683	1.3245571071902	4	9683
Micronesia	V	7420001	7430000	0.00011269520461558	9683	1.0912276662927	6	9545.0869565217
Taiwan	V	7430001	7440000	0.00045357776844238	9650	4.377025465469	23	9644.4259259259
Hawaii	V	7430001	7440000	0.00021264601067514	9650	2.0520340030151	11	9628.6166666667
Caribbean	V	7430001	7440000	0.00021010618858679	9650	2.0275247198626	11	9642.640625
Indonesia	V	7430001	7440000	0.00035969682696013	9650	3.4710743801653	9	9645.25
Africa	V	7430001	7440000	0.00040550572479839	9650	3.9131302443045	16	9618.8823529412
South America	V	7430001	7440000	0.00040946004030865	9650	3.9512893889785	27	9646.938697318
Central America	V	7430001	7440000	0.00032533692314326	9650	3.1395013083325	18	9638.6551724138
Australia	V	7430001	7440000	6.8629901926954e-05	9650	0.66227855359511	2	9649
Micronesia	V	7430001	7440000	0.00017059214651557	9650	1.6462142138753	9	9521.115942029
Taiwan	V	7440001	7450000	0.00092561259271345	9462	8.7581463522546	46	9450.2407407407
Hawaii	V	7440001	7450000	0.00076909331260204	9462	7.2771609238405	39	9428.4833333333
Caribbean	V	7440001	7450000	0.00025324091925802	9462	2.3961655780194	13	9452.578125
Indonesia	V	7440001	7450000	0.00040760402782654	9462	3.8567493112948	10	9176.25
Africa	V	7440001	7450000	0.00023262901737701	9462	2.2011357624213	9	9444.2352941176
South America	V	7440001	7450000	0.00040212194728228	9462	3.8048778651849	26	9454.8620689655
Central America	V	7440001	7450000	0.00018448510691328	9462	1.7455980816134	10	9441.8850574713
Australia	V	7440001	7450000	6.9993505981305e-05	9462	0.66227855359511	2	9459.8333333333
Micronesia	V	7440001	7450000	0.00013612673695585	9462	1.2880311850762	7	9310.8115942029
Taiwan	V	7450001	7460000	0.0047785585850604	9519	45.48709917119	239	9511.7407407407
Hawaii	V	7450001	7460000	0.0046463727673609	9519	44.228822372509	237	9495.2166666667
Caribbean	V	7450001	7460000	0.00013560055893857	9519	1.2907817205363	7	9512.359375
Indonesia	V	7450001	7460000	0.00024309797108697	9519	2.3140495867769	6	9517.75
Africa	V	7450001	7460000	0.00043677916635923	9519	4.1577008845735	17	9473
South America	V	7450001	7460000	0.00046120321902932	9519	4.3901934419401	30	9515.1647509579
Central America	V	7450001	7460000	0.00014662121462819	9519	1.3956873420457	8	9503.8505747126
Australia	V	7450001	7460000	0.0001043615747865	9519	0.99341783039266	3	9509.5
Micronesia	V	7450001	7460000	0.00013447761381287	9519	1.2800924058847	7	9277.7536231884
Taiwan	V	7460001	7470000	0.0040370732010596	9288	37.496335891442	197	9273.3703703704
Hawaii	V	7460001	7470000	0.0037167848394558	9288	34.521497588865	185	9252.3333333333
Caribbean	V	7460001	7470000	0.00013891505206168	9288	1.2902430035489	7	9277.171875
Indonesia	V	7460001	7470000	0.00041524002059591	9288	3.8567493112948	10	9263
Africa	V	7460001	7470000	0.00028965084441853	9288	2.6902770429593	11	9231.5882352941
South America	V	7460001	7470000	0.00037813729506892	9288	3.5121391966002	24	9280.7279693487
Central America	V	7460001	7470000	0.0002444301911133	9288	2.2702676150604	13	9264.6666666667
Australia	V	7460001	7470000	7.1304753832376e-05	9288	0.66227855359511	2	9285.5
Micronesia	V	7460001	7470000	0.00015748911235927	9288	1.4627588755929	8	9091.4637681159
Taiwan	V	7470001	7480000	0.0053322265537357	9461	50.448195424893	265	9449.7407407407
Hawaii	V	7470001	7480000	0.0052672997998579	9461	49.833923406455	267	9434.3666666667
Caribbean	V	7470001	7480000	0.00011689277819157	9461	1.1059225744705	6	9450.890625
Indonesia	V	7470001	7480000	0.00028535297726523	9461	2.6997245179063	7	9438.75
Africa	V	7470001	7480000	0.00049716067046828	9461	4.7036371033004	19	9381.9411764706
South America	V	7470001	7480000	0.00060328152359081	9461	5.7076464946926	39	9453.2605363985
Central America	V	7470001	7480000	0.00023969675920143	9461	2.2677710388047	13	9443.4712643678
Australia	V	7470001	7480000	0.00010500135613494	9461	0.99341783039266	3	9454.8333333333
