chrom,x,window_start,window_stop,stat_type,stat
X,4785000.5,4780001,4790000,pi,0.0019614178090805
X,4785000.5,4780001,4790000,theta,0.003933209370835
X,4795000.5,4790001,4800000,d,-1.0307108907582
X,4795000.5,4790001,4800000,pi,0.0033894533072593
X,4795000.5,4790001,4800000,theta,0.0057725701912122
X,4805000.5,4800001,4810000,d,-1.3497123239444
X,4805000.5,4800001,4810000,pi,0.0016532170711424
X,4805000.5,4800001,4810000,theta,0.0036857920892493
X,4815000.5,4810001,4820000,d,-1.0503261124439
X,4815000.5,4810001,4820000,pi,0.0042494886195445
X,4815000.5,4810001,4820000,theta,0.0073295928561495
X,4825000.5,4820001,4830000,d,-1.230459758692
X,4825000.5,4820001,4830000,pi,0.0031129806101441
X,4825000.5,4820001,4830000,theta,0.0061387610209572
X,4835000.5,4830001,4840000,d,-1.1520644094969
X,4835000.5,4830001,4840000,pi,0.0014302937289464
X,4835000.5,4830001,4840000,theta,0.003368968725532
X,4845000.5,4840001,4850000,d,-1.6295325097447
X,4845000.5,4840001,4850000,pi,0.0012696341215684
X,4845000.5,4840001,4850000,theta,0.0039134173186054
X,4855000.5,4850001,4860000,d,-1.6989463738307
X,4855000.5,4850001,4860000,pi,0.0015334945598046
X,4855000.5,4850001,4860000,theta,0.0048089729207654
X,4865000.5,4860001,4870000,d,-1.5271907100958
X,4865000.5,4860001,4870000,pi,9.1015880206882e-4
X,4865000.5,4860001,4870000,theta,0.0029798205385201
X,4875000.5,4870001,4880000,d,-1.6946781221055
X,4875000.5,4870001,4880000,pi,0.0016278810153426
X,4875000.5,4870001,4880000,theta,0.0048931949732167
X,4885000.5,4880001,4890000,d,-1.662192104014
X,4885000.5,4880001,4890000,pi,0.0012796834098845
X,4885000.5,4880001,4890000,theta,0.0040681619554294
X,4895000.5,4890001,4900000,d,-1.6385329178137
X,4895000.5,4890001,4900000,pi,0.0010075969198097
X,4895000.5,4890001,4900000,theta,0.0032418388270057
X,4905000.5,4900001,4910000,d,-1.6848027772302
X,4905000.5,4900001,4910000,pi,0.0010791261535857
X,4905000.5,4900001,4910000,theta,0.00368076249295
X,4915000.5,4910001,4920000,d,-1.5667120350563
X,4915000.5,4910001,4920000,pi,0.0014385711635647
X,4915000.5,4910001,4920000,theta,0.005189403173399
X,4925000.5,4920001,4930000,d,-1.686447565346
X,4925000.5,4920001,4930000,pi,0.0010603973724113
X,4925000.5,4920001,4930000,theta,0.0035586853126254
X,4935000.5,4930001,4940000,d,-1.610797118341
X,4935000.5,4930001,4940000,pi,0.0012760565346421
X,4935000.5,4930001,4940000,theta,0.0040361583046218
X,4945000.5,4940001,4950000,d,-1.7230845918132
X,4945000.5,4940001,4950000,pi,0.0018216293637542
X,4945000.5,4940001,4950000,theta,0.0055397308357014
X,4955000.5,4950001,4960000,d,-1.6265135469006
X,4955000.5,4950001,4960000,pi,0.0020086296416685
X,4955000.5,4950001,4960000,theta,0.0056805922615888
X,4965000.5,4960001,4970000,d,-1.6995497163128
X,4965000.5,4960001,4970000,pi,0.0011886558156119
X,4965000.5,4960001,4970000,theta,0.0040854259693628
X,4975000.5,4970001,4980000,d,-1.6718303572422
X,4975000.5,4970001,4980000,pi,0.001739856380218
X,4975000.5,4970001,4980000,theta,0.0052022864260744
X,4985000.5,4980001,4990000,d,-1.6090030902023
X,4985000.5,4980001,4990000,pi,0.0015117599462648
X,4985000.5,4980001,4990000,theta,0.0044451264822765
X,4995000.5,4990001,5000000,d,-1.5731616062888
X,4995000.5,4990001,5000000,pi,0.0020434563487693
X,4995000.5,4990001,5000000,theta,0.0063337120427159
X,5005000.5,5000001,5010000,d,-1.5762447517183
X,5005000.5,5000001,5010000,pi,0.0017143878529465
X,5005000.5,5000001,5010000,theta,0.0052299077257324
X,5015000.5,5010001,5020000,d,-1.5848675433339
X,5015000.5,5010001,5020000,pi,0.0013400892882716
X,5015000.5,5010001,5020000,theta,0.0044457917015012
X,5025000.5,5020001,5030000,d,-1.5209236218963
X,5025000.5,5020001,5030000,pi,2.4384533321422e-4
X,5025000.5,5020001,5030000,theta,0.0012502871018949
X,5035000.5,5030001,5040000,d,-1.4499103935522
X,5035000.5,5030001,5040000,pi,3.7729234491819e-4
X,5035000.5,5030001,5040000,theta,0.0014517820763583
X,5045000.5,5040001,5050000,d,-1.5985594286492
X,5045000.5,5040001,5050000,pi,3.9683534458215e-4
X,5045000.5,5040001,5050000,theta,0.0015804603149438
X,5055000.5,5050001,5060000,d,-1.4986432792585
X,5055000.5,5050001,5060000,pi,3.0467434533075e-4
X,5055000.5,5050001,5060000,theta,0.0012669792754536
X,5065000.5,5060001,5070000,d,-1.6345776340221
X,5065000.5,5060001,5070000,pi,3.7901860593902e-4
X,5065000.5,5060001,5070000,theta,0.0015894289493446
X,5075000.5,5070001,5080000,d,-1.5370252194728
X,5075000.5,5070001,5080000,pi,2.2260080887103e-4
X,5075000.5,5070001,5080000,theta,0.0010752017053415
X,5085000.5,5080001,5090000,d,-1.6156476073718
X,5085000.5,5080001,5090000,pi,2.7073302061227e-4
X,5085000.5,5080001,5090000,theta,0.0014200403867507
X,5095000.5,5090001,5100000,d,-1.8247094028803
X,5095000.5,5090001,5100000,pi,2.1817326994797e-4
X,5095000.5,5090001,5100000,theta,0.0014045330122834
X,5105000.5,5100001,5110000,d,-1.4783877290579
X,5105000.5,5100001,5110000,pi,3.3624430327681e-4
X,5105000.5,5100001,5110000,theta,0.001196935516907
X,5115000.5,5110001,5120000,d,-1.549027496252
X,5115000.5,5110001,5120000,pi,3.45072070373e-4
X,5115000.5,5110001,5120000,theta,0.0015969478076049
X,5125000.5,5120001,5130000,d,-1.4969020421441
X,5125000.5,5120001,5130000,pi,4.2123712926313e-4
X,5125000.5,5120001,5130000,theta,0.001622527271093
X,5135000.5,5130001,5140000,d,-1.5996703254364
X,5135000.5,5130001,5140000,pi,3.7962762823857e-4
X,5135000.5,5130001,5140000,theta,0.0015634393993417
X,5145000.5,5140001,5150000,d,-1.7529729223591
X,5145000.5,5140001,5150000,pi,2.8932685500423e-4
X,5145000.5,5140001,5150000,theta,0.0015587440136584
X,5155000.5,5150001,5160000,d,-1.7408751194316
X,5155000.5,5150001,5160000,pi,3.2886377499888e-4
X,5155000.5,5150001,5160000,theta,0.0015222269368434
X,5165000.5,5160001,5170000,d,-1.4936722565276
X,5165000.5,5160001,5170000,pi,2.9299820616496e-4
X,5165000.5,5160001,5170000,theta,0.0015268623969423
X,5175000.5,5170001,5180000,d,-1.6496760021705
X,5175000.5,5170001,5180000,pi,3.0756350252224e-4
X,5175000.5,5170001,5180000,theta,0.0013326129755739
X,5185000.5,5180001,5190000,d,-1.2982287593301
X,5185000.5,5180001,5190000,pi,4.2360498499744e-4
X,5185000.5,5180001,5190000,theta,0.0012884923790337
X,5195000.5,5190001,5200000,d,-1.3534924539341
X,5195000.5,5190001,5200000,pi,3.7593751606207e-4
X,5195000.5,5190001,5200000,theta,0.0011747712540915
X,5205000.5,5200001,5210000,d,-1.3097001252546
X,5205000.5,5200001,5210000,pi,5.3478537686431e-4
X,5205000.5,5200001,5210000,theta,0.0014176349596709
X,5215000.5,5210001,5220000,d,-1.1477873301901
X,5215000.5,5210001,5220000,pi,6.4117879578254e-4
X,5215000.5,5210001,5220000,theta,0.0016840909094563
X,5225000.5,5220001,5230000,d,-1.6188249953994
X,5225000.5,5220001,5230000,pi,0.0011864751839937
X,5225000.5,5220001,5230000,theta,0.0037512057618261
X,5235000.5,5230001,5240000,d,-1.608871242365
X,5235000.5,5230001,5240000,pi,0.0020797633238052
X,5235000.5,5230001,5240000,theta,0.0067166546492524
X,5245000.5,5240001,5250000,d,-2.2782358229487
X,5245000.5,5240001,5250000,pi,5.6098624415609e-4
X,5245000.5,5240001,5250000,theta,0.0052434492995598
X,5255000.5,5250001,5260000,d,-2.1834453286999
X,5255000.5,5250001,5260000,pi,6.2804275480522e-4
X,5255000.5,5250001,5260000,theta,0.0070962950072922
X,5265000.5,5260001,5270000,d,-2.172387317658
X,5265000.5,5260001,5270000,pi,4.0403890285689e-4
X,5265000.5,5260001,5270000,theta,0.0043291045951294
X,5275000.5,5270001,5280000,d,-2.4268928661332
X,5275000.5,5270001,5280000,pi,3.7716757019393e-4
X,5275000.5,5270001,5280000,theta,0.0055029346488422
X,5285000.5,5280001,5290000,d,-2.3894380473111
X,5285000.5,5280001,5290000,pi,4.5104959723282e-4
X,5285000.5,5280001,5290000,theta,0.0052657975452911
X,5295000.5,5290001,5300000,d,-1.8738511553374
X,5295000.5,5290001,5300000,pi,8.086086584719e-4
X,5295000.5,5290001,5300000,theta,0.0037315001697879
X,5305000.5,5300001,5310000,d,-2.2143997024585
X,5305000.5,5300001,5310000,pi,5.2003366437957e-4
X,5305000.5,5300001,5310000,theta,0.0047290084765038
X,5315000.5,5310001,5320000,d,-2.3854543719568
X,5315000.5,5310001,5320000,pi,4.8752372703912e-4
X,5315000.5,5310001,5320000,theta,0.0062017292772109
X,5325000.5,5320001,5330000,d,-2.2737754993834
X,5325000.5,5320001,5330000,pi,3.8506620729522e-4
X,5325000.5,5320001,5330000,theta,0.0039973944571062
X,5335000.5,5330001,5340000,d,-1.5820908357403
X,5335000.5,5330001,5340000,pi,3.6132859437366e-4
X,5335000.5,5330001,5340000,theta,0.0014183953139104
X,5345000.5,5340001,5350000,d,-1.3022972328033
X,5345000.5,5340001,5350000,pi,5.7189896253382e-4
X,5345000.5,5340001,5350000,theta,0.0015045378573985
X,5355000.5,5350001,5360000,d,-1.5020968180778
X,5355000.5,5350001,5360000,pi,3.2654408870197e-4
X,5355000.5,5350001,5360000,theta,0.0013589466737001
X,5365000.5,5360001,5370000,d,-1.702809278255
X,5365000.5,5360001,5370000,pi,1.7655701493239e-4
X,5365000.5,5360001,5370000,theta,0.0012423099363121
X,5375000.5,5370001,5380000,d,-1.5929904085545
X,5375000.5,5370001,5380000,pi,3.5770817592473e-4
X,5375000.5,5370001,5380000,theta,0.0015607591603017
X,5385000.5,5380001,5390000,d,-1.531302519092
X,5385000.5,5380001,5390000,pi,4.3737230950815e-4
X,5385000.5,5380001,5390000,theta,0.0015769237052568
X,5395000.5,5390001,5400000,d,-1.6184809036699
X,5395000.5,5390001,5400000,pi,2.5927874681215e-4
X,5395000.5,5390001,5400000,theta,0.0012647811508145
X,5405000.5,5400001,5410000,d,-1.4389695370562
X,5405000.5,5400001,5410000,pi,3.6227841354782e-4
X,5405000.5,5400001,5410000,theta,0.001328673556497
X,5415000.5,5410001,5420000,d,-1.5475939437887
X,5415000.5,5410001,5420000,pi,3.2731696405505e-4
X,5415000.5,5410001,5420000,theta,0.0013422600421545
X,5425000.5,5420001,5430000,d,-1.3552680744525
X,5425000.5,5420001,5430000,pi,4.4359559542851e-4
X,5425000.5,5420001,5430000,theta,0.0015150455868116
X,5435000.5,5430001,5440000,d,-1.6363464810833
X,5435000.5,5430001,5440000,pi,3.7383076310165e-4
X,5435000.5,5430001,5440000,theta,0.0015643541321784
X,5445000.5,5440001,5450000,d,-1.3527543737587
X,5445000.5,5440001,5450000,pi,4.3557709443914e-4
X,5445000.5,5440001,5450000,theta,0.0014294590607156
X,5455000.5,5450001,5460000,d,-1.504443692761
X,5455000.5,5450001,5460000,pi,4.2210223259539e-4
X,5455000.5,5450001,5460000,theta,0.0014093343499052
X,5465000.5,5460001,5470000,d,-1.3579271477883
X,5465000.5,5460001,5470000,pi,5.7828928214072e-4
X,5465000.5,5460001,5470000,theta,0.001811962829582
X,5475000.5,5470001,5480000,d,-1.1980435418534
X,5475000.5,5470001,5480000,pi,6.9560561433703e-4
X,5475000.5,5470001,5480000,theta,0.0016183028626206
X,5485000.5,5480001,5490000,d,-1.8032691431899
X,5485000.5,5480001,5490000,pi,1.852605781496e-4
X,5485000.5,5480001,5490000,theta,0.0012849857830604
X,5495000.5,5490001,5500000,d,-1.5763952686165
X,5495000.5,5490001,5500000,pi,3.4360401219295e-4
X,5495000.5,5490001,5500000,theta,0.0014962266179028
X,5505000.5,5500001,5510000,d,-1.6255445505517
X,5505000.5,5500001,5510000,pi,3.6790575659726e-4
X,5505000.5,5500001,5510000,theta,0.0014299605467889
X,5515000.5,5510001,5520000,d,-1.5585588145126
X,5515000.5,5510001,5520000,pi,4.1795071935383e-4
X,5515000.5,5510001,5520000,theta,0.0015702719486373
X,5525000.5,5520001,5530000,d,-1.4028566400679
X,5525000.5,5520001,5530000,pi,2.7985878492138e-4
X,5525000.5,5520001,5530000,theta,0.0010837140886546
X,5535000.5,5530001,5540000,d,-1.5181417531544
X,5535000.5,5530001,5540000,pi,0.0011758774777576
X,5535000.5,5530001,5540000,theta,0.0038347740791965
X,5545000.5,5540001,5550000,d,-1.6896777311578
X,5545000.5,5540001,5550000,pi,5.4146909264509e-4
X,5545000.5,5540001,5550000,theta,0.0020867046008448
X,5555000.5,5550001,5560000,d,-1.3685263406857
X,5555000.5,5550001,5560000,pi,4.5079690923112e-4
X,5555000.5,5550001,5560000,theta,0.0013406570244872
X,5565000.5,5560001,5570000,d,-1.5531767708381
X,5565000.5,5560001,5570000,pi,4.434969867254e-4
X,5565000.5,5560001,5570000,theta,0.001780129431269
X,5575000.5,5570001,5580000,d,-1.5587047154405
X,5575000.5,5570001,5580000,pi,4.6115124075495e-4
X,5575000.5,5570001,5580000,theta,0.0016710611284654
X,5585000.5,5580001,5590000,d,-1.4183403415014
X,5585000.5,5580001,5590000,pi,4.0889248323827e-4
X,5585000.5,5580001,5590000,theta,0.0014133488562057
X,5595000.5,5590001,5600000,d,-1.2120903482532
X,5595000.5,5590001,5600000,pi,5.2765890174286e-4
X,5595000.5,5590001,5600000,theta,0.0012896701000848
X,5605000.5,5600001,5610000,d,-0.92964415138331
X,5605000.5,5600001,5610000,pi,7.70295058872e-4
X,5605000.5,5600001,5610000,theta,0.0014999567618102
X,5615000.5,5610001,5620000,d,-1.6192495918441
X,5615000.5,5610001,5620000,pi,3.9600234057916e-4
X,5615000.5,5610001,5620000,theta,0.0016319917667451
X,5625000.5,5620001,5630000,d,-1.4861145237041
X,5625000.5,5620001,5630000,pi,3.2782087242848e-4
X,5625000.5,5620001,5630000,theta,0.00129216330094
X,5635000.5,5630001,5640000,d,-1.5455259452663
X,5635000.5,5630001,5640000,pi,3.8550760916965e-4
X,5635000.5,5630001,5640000,theta,0.0015698714931317
X,5645000.5,5640001,5650000,d,-1.5255699682389
X,5645000.5,5640001,5650000,pi,2.9234580326718e-4
X,5645000.5,5640001,5650000,theta,0.0011502293703304
X,5655000.5,5650001,5660000,d,-1.247471998971
X,5655000.5,5650001,5660000,pi,2.5137988275646e-4
X,5655000.5,5650001,5660000,theta,8.695007004182e-4
X,5665000.5,5660001,5670000,d,-1.3805717980021
X,5665000.5,5660001,5670000,pi,3.751223828491e-4
X,5665000.5,5660001,5670000,theta,0.0013157249095028
X,5675000.5,5670001,5680000,d,-1.1431256986428
X,5675000.5,5670001,5680000,pi,6.1973980755741e-4
X,5675000.5,5670001,5680000,theta,0.0013773056653379
X,5685000.5,5680001,5690000,d,-1.241847055073
X,5685000.5,5680001,5690000,pi,6.3707174808881e-4
X,5685000.5,5680001,5690000,theta,0.0014803733830918
X,5695000.5,5690001,5700000,d,-1.3208061121846
X,5695000.5,5690001,5700000,pi,5.2219360125697e-4
X,5695000.5,5690001,5700000,theta,0.0014205510473998
X,5705000.5,5700001,5710000,d,-0.63522647556407
X,5705000.5,5700001,5710000,pi,5.848840831024e-4
X,5705000.5,5700001,5710000,theta,0.0013197375365504
X,5715000.5,5710001,5720000,d,-1.1406261088285
X,5715000.5,5710001,5720000,pi,5.4143318886455e-4
X,5715000.5,5710001,5720000,theta,0.0012924858638776
X,5725000.5,5720001,5730000,d,-1.0510105779508
X,5725000.5,5720001,5730000,pi,6.9637967097512e-4
X,5725000.5,5720001,5730000,theta,0.0014057440768255
X,5735000.5,5730001,5740000,d,-1.421594764054
X,5735000.5,5730001,5740000,pi,5.0579551881807e-4
X,5735000.5,5730001,5740000,theta,0.0015408419317718
X,5745000.5,5740001,5750000,d,-1.1559526199761
X,5745000.5,5740001,5750000,pi,5.6419968673856e-4
X,5745000.5,5740001,5750000,theta,0.0012894906500259
X,5755000.5,5750001,5760000,d,-1.4578232167736
X,5755000.5,5750001,5760000,pi,5.6459198290793e-4
X,5755000.5,5750001,5760000,theta,0.0017163833072627
X,5765000.5,5760001,5770000,d,-1.6809154565355
X,5765000.5,5760001,5770000,pi,3.2302953217064e-4
X,5765000.5,5760001,5770000,theta,0.0016106554960172
X,5775000.5,5770001,5780000,d,-1.4523741458282
X,5775000.5,5770001,5780000,pi,4.4897026612976e-4
X,5775000.5,5770001,5780000,theta,0.0015979881754967
X,5785000.5,5780001,5790000,d,-1.3846407514029
X,5785000.5,5780001,5790000,pi,4.9817570615996e-4
X,5785000.5,5780001,5790000,theta,0.0015619702085031
X,5795000.5,5790001,5800000,d,-1.3476420876312
X,5795000.5,5790001,5800000,pi,3.8910003768719e-4
X,5795000.5,5790001,5800000,theta,0.0013386131259562
X,5805000.5,5800001,5810000,d,-1.631737282748
X,5805000.5,5800001,5810000,pi,2.2499045844939e-4
X,5805000.5,5800001,5810000,theta,0.0011012128866038
X,5815000.5,5810001,5820000,d,-1.4730217950442
X,5815000.5,5810001,5820000,pi,3.3992084171381e-4
X,5815000.5,5810001,5820000,theta,0.0014981608905585
X,5825000.5,5820001,5830000,d,-1.214546553736
X,5825000.5,5820001,5830000,pi,3.2226005593209e-4
X,5825000.5,5820001,5830000,theta,8.7126127850472e-4
X,5835000.5,5830001,5840000,d,-1.3838388626176
X,5835000.5,5830001,5840000,pi,3.4785797095425e-4
X,5835000.5,5830001,5840000,theta,0.0010918869310059
X,5845000.5,5840001,5850000,d,-1.4460610440607
X,5845000.5,5840001,5850000,pi,3.6558276866376e-4
X,5845000.5,5840001,5850000,theta,0.0013535019181108
X,5855000.5,5850001,5860000,d,-1.4403885995705
X,5855000.5,5850001,5860000,pi,3.3414609994179e-4
X,5855000.5,5850001,5860000,theta,0.00133895146618
X,5865000.5,5860001,5870000,d,-1.4638333749723
X,5865000.5,5860001,5870000,pi,4.5621737734805e-4
X,5865000.5,5860001,5870000,theta,0.0015271646730485
X,5875000.5,5870001,5880000,d,-1.5838000131748
X,5875000.5,5870001,5880000,pi,2.2462171913817e-4
X,5875000.5,5870001,5880000,theta,0.0012143813136148
X,5885000.5,5880001,5890000,d,-1.3411357468446
X,5885000.5,5880001,5890000,pi,5.1791072163541e-4
X,5885000.5,5880001,5890000,theta,0.001460434059364
X,5895000.5,5890001,5900000,d,-1.2797794868908
X,5895000.5,5890001,5900000,pi,5.6789854616846e-4
X,5895000.5,5890001,5900000,theta,0.0014681928602229
X,5905000.5,5900001,5910000,d,-1.1810966043745
X,5905000.5,5900001,5910000,pi,6.4892731429599e-4
X,5905000.5,5900001,5910000,theta,0.0016248521431702
X,5915000.5,5910001,5920000,d,-1.3654839849257
X,5915000.5,5910001,5920000,pi,3.6677063836696e-4
X,5915000.5,5910001,5920000,theta,0.0012614906754112
X,5925000.5,5920001,5930000,d,-1.1376478124006
X,5925000.5,5920001,5930000,pi,5.4932839291473e-4
X,5925000.5,5920001,5930000,theta,0.0013714801491972
X,5935000.5,5930001,5940000,d,-1.4312496596044
X,5935000.5,5930001,5940000,pi,5.3259252632722e-4
X,5935000.5,5930001,5940000,theta,0.001544209035133
X,5945000.5,5940001,5950000,d,-1.1438708840017
X,5945000.5,5940001,5950000,pi,7.6337950662317e-4
X,5945000.5,5940001,5950000,theta,0.0017028086554696
X,5955000.5,5950001,5960000,d,-1.0102508068909
X,5955000.5,5950001,5960000,pi,5.912087291556e-4
X,5955000.5,5950001,5960000,theta,0.0012951548274002
X,5965000.5,5960001,5970000,d,-0.717958552065
X,5965000.5,5960001,5970000,pi,5.9810329958721e-4
X,5965000.5,5960001,5970000,theta,0.0013758048212493
X,5975000.5,5970001,5980000,d,-0.59083197902463
X,5975000.5,5970001,5980000,pi,4.7638439097303e-5
X,5975000.5,5970001,5980000,theta,7.2493000907077e-4
X,5985000.5,5980001,5990000,d,-0.56887853138999
X,5985000.5,5980001,5990000,pi,2.5688934484559e-4
X,5985000.5,5980001,5990000,theta,8.3123588739264e-4
X,5995000.5,5990001,6000000,d,-0.98838076907568
X,5995000.5,5990001,6000000,pi,1.7790198133294e-4
X,5995000.5,5990001,6000000,theta,0.0013595598889464
X,6005000.5,6000001,6010000,d,-0.71043359654946
X,6005000.5,6000001,6010000,pi,1.7295570752656e-4
X,6005000.5,6000001,6010000,theta,5.4429015241622e-4
X,6015000.5,6010001,6020000,d,-1.0147752715563
X,6015000.5,6010001,6020000,pi,7.4523695260689e-4
X,6015000.5,6010001,6020000,theta,0.0019713901527777
X,6025000.5,6020001,6030000,d,-0.92106267049233
X,6025000.5,6020001,6030000,pi,6.4632597007617e-4
X,6025000.5,6020001,6030000,theta,0.0013408006521941
X,6035000.5,6030001,6040000,d,-1.2724545477632
X,6035000.5,6030001,6040000,pi,4.691032932724e-4
X,6035000.5,6030001,6040000,theta,0.001356339790635
X,6045000.5,6040001,6050000,d,-1.0261962058017
X,6045000.5,6040001,6050000,pi,3.9305233600048e-4
X,6045000.5,6040001,6050000,theta,0.0010943028719609
X,6055000.5,6050001,6060000,d,-1.1468035269136
X,6055000.5,6050001,6060000,pi,4.9817851614402e-4
X,6055000.5,6050001,6060000,theta,0.0012210947769124
X,6065000.5,6060001,6070000,d,-1.3545346214226
X,6065000.5,6060001,6070000,pi,3.4268276531579e-4
X,6065000.5,6060001,6070000,theta,0.0012003071844128
X,6075000.5,6070001,6080000,d,-1.2613540628113
X,6075000.5,6070001,6080000,pi,3.1177431079412e-4
X,6075000.5,6070001,6080000,theta,9.4396593660071e-4
X,6085000.5,6080001,6090000,d,-1.316632864667
X,6085000.5,6080001,6090000,pi,4.4893174529274e-4
X,6085000.5,6080001,6090000,theta,0.0013120196477237
X,6095000.5,6090001,6100000,d,-1.3549480824059
X,6095000.5,6090001,6100000,pi,3.3334423389304e-4
X,6095000.5,6090001,6100000,theta,0.0011695346354483
X,6105000.5,6100001,6110000,d,-1.3339718246872
X,6105000.5,6100001,6110000,pi,4.0768043455195e-4
X,6105000.5,6100001,6110000,theta,0.0012719735121541
X,6115000.5,6110001,6120000,d,-1.6473468050125
X,6115000.5,6110001,6120000,pi,2.5456852886932e-4
X,6115000.5,6110001,6120000,theta,0.0013376534213849
X,6125000.5,6120001,6130000,d,-1.3673977277474
X,6125000.5,6120001,6130000,pi,4.4073406488058e-4
X,6125000.5,6120001,6130000,theta,0.0013622487748586
X,6135000.5,6130001,6140000,d,-1.5162329920336
X,6135000.5,6130001,6140000,pi,2.9493399932923e-4
X,6135000.5,6130001,6140000,theta,0.0014186615022729
X,6145000.5,6140001,6150000,d,-1.315034765496
X,6145000.5,6140001,6150000,pi,4.0662760914369e-4
X,6145000.5,6140001,6150000,theta,0.0012779996666599
X,6155000.5,6150001,6160000,d,-1.3128555152725
X,6155000.5,6150001,6160000,pi,5.3922131570736e-4
X,6155000.5,6150001,6160000,theta,0.0014499335443798
X,6165000.5,6160001,6170000,d,-1.360652807785
X,6165000.5,6160001,6170000,pi,4.1307993060371e-4
X,6165000.5,6160001,6170000,theta,0.0012072327128374
X,6175000.5,6170001,6180000,d,-1.4138299089747
X,6175000.5,6170001,6180000,pi,4.4436128838332e-4
X,6175000.5,6170001,6180000,theta,0.0014349844156548
X,6185000.5,6180001,6190000,d,-1.5343649990688
X,6185000.5,6180001,6190000,pi,5.4617124210805e-4
X,6185000.5,6180001,6190000,theta,0.0018100249552539
X,6195000.5,6190001,6200000,d,-1.4852145920925
X,6195000.5,6190001,6200000,pi,3.7296600461052e-4
X,6195000.5,6190001,6200000,theta,0.0015000215119559
X,6205000.5,6200001,6210000,d,-1.0188423786518
X,6205000.5,6200001,6210000,pi,9.1795078608354e-4
X,6205000.5,6200001,6210000,theta,0.0017536271636509
X,6215000.5,6210001,6220000,d,-1.3618455559454
X,6215000.5,6210001,6220000,pi,3.4784935367788e-4
X,6215000.5,6210001,6220000,theta,0.0011414525077653
X,6225000.5,6220001,6230000,d,-1.6502905575862
X,6225000.5,6220001,6230000,pi,2.5683289867393e-4
X,6225000.5,6220001,6230000,theta,0.0012798391561042
X,6235000.5,6230001,6240000,d,-1.2189641399891
X,6235000.5,6230001,6240000,pi,6.0244425316446e-4
X,6235000.5,6230001,6240000,theta,0.0015190904912915
X,6245000.5,6240001,6250000,d,-1.6427186718082
X,6245000.5,6240001,6250000,pi,3.6433221226185e-4
X,6245000.5,6240001,6250000,theta,0.0015039463222494
X,6255000.5,6250001,6260000,d,-1.2788652580343
X,6255000.5,6250001,6260000,pi,5.0471617990768e-4
X,6255000.5,6250001,6260000,theta,0.0013446748896155
X,6265000.5,6260001,6270000,d,-1.4796720608464
X,6265000.5,6260001,6270000,pi,5.9999523891364e-4
X,6265000.5,6260001,6270000,theta,0.0017679634721733
X,6275000.5,6270001,6280000,d,-1.3877668727761
X,6275000.5,6270001,6280000,pi,4.4784875986476e-4
X,6275000.5,6270001,6280000,theta,0.0013571238518011
X,6285000.5,6280001,6290000,d,-1.429057706454
X,6285000.5,6280001,6290000,pi,4.2772900271655e-4
X,6285000.5,6280001,6290000,theta,0.0013447671324025
X,6295000.5,6290001,6300000,d,-1.6332174441071
X,6295000.5,6290001,6300000,pi,3.9388163685819e-4
X,6295000.5,6290001,6300000,theta,0.0015741922606867
X,6305000.5,6300001,6310000,d,-1.6861312808568
X,6305000.5,6300001,6310000,pi,2.7255078360867e-4
X,6305000.5,6300001,6310000,theta,0.0014131206673202
X,6315000.5,6310001,6320000,d,-1.4389569667942
X,6315000.5,6310001,6320000,pi,3.1978396341098e-4
X,6315000.5,6310001,6320000,theta,0.0011544100275103
X,6325000.5,6320001,6330000,d,-1.445024178569
X,6325000.5,6320001,6330000,pi,3.5689624011184e-4
X,6325000.5,6320001,6330000,theta,0.0013196823315351
X,6335000.5,6330001,6340000,d,-1.3693541733279
X,6335000.5,6330001,6340000,pi,3.8895966114478e-4
X,6335000.5,6330001,6340000,theta,0.0018332718189121
X,6345000.5,6340001,6350000,d,-1.6713037014545
X,6345000.5,6340001,6350000,pi,2.3086068223319e-4
X,6345000.5,6340001,6350000,theta,0.0014363984989745
X,6355000.5,6350001,6360000,d,-1.4522012785754
X,6355000.5,6350001,6360000,pi,4.155393672728e-4
X,6355000.5,6350001,6360000,theta,0.0013985501535461
X,6365000.5,6360001,6370000,d,-1.3160339902652
X,6365000.5,6360001,6370000,pi,5.0703406945676e-4
X,6365000.5,6360001,6370000,theta,0.0014888826944633
X,6375000.5,6370001,6380000,d,-1.4609807831681
X,6375000.5,6370001,6380000,pi,5.0286796258312e-4
X,6375000.5,6370001,6380000,theta,0.001539233688187
X,6385000.5,6380001,6390000,d,-1.4590532368009
X,6385000.5,6380001,6390000,pi,4.7632687429722e-4
X,6385000.5,6380001,6390000,theta,0.0015322043380476
X,6395000.5,6390001,6400000,d,-1.261524616915
X,6395000.5,6390001,6400000,pi,4.7386314007462e-4
X,6395000.5,6390001,6400000,theta,0.0012488770671739
X,6405000.5,6400001,6410000,d,-1.5083317561372
X,6405000.5,6400001,6410000,pi,2.3683320952676e-4
X,6405000.5,6400001,6410000,theta,0.0013036203506412
X,6415000.5,6410001,6420000,d,-1.4637022302135
X,6415000.5,6410001,6420000,pi,2.9540897224539e-4
X,6415000.5,6410001,6420000,theta,0.001243490733445
X,6425000.5,6420001,6430000,d,-1.4000358776263
X,6425000.5,6420001,6430000,pi,3.563703163745e-4
X,6425000.5,6420001,6430000,theta,0.0013358510356902
X,6435000.5,6430001,6440000,d,-1.5965652825458
X,6435000.5,6430001,6440000,pi,2.5713575482005e-4
